tackle,display_name,play_description
0,Foyesade Oluokun,(:42) (Shotgun) A.Gibson up the middle to WAS 37 for 3 yards (F.Oluokun; T.Walker).
0,Josh Allen,(:42) (Shotgun) A.Gibson up the middle to WAS 37 for 3 yards (F.Oluokun; T.Walker).
0,Terry McLaurin,(:42) (Shotgun) A.Gibson up the middle to WAS 37 for 3 yards (F.Oluokun; T.Walker).
0,Antonio Gibson,(:42) (Shotgun) A.Gibson up the middle to WAS 37 for 3 yards (F.Oluokun; T.Walker).
0,Davon Hamilton,(:42) (Shotgun) A.Gibson up the middle to WAS 37 for 3 yards (F.Oluokun; T.Walker).
0,Saahdiq Charles,(:42) (Shotgun) A.Gibson up the middle to WAS 37 for 3 yards (F.Oluokun; T.Walker).
0,Tyson Campbell,(:42) (Shotgun) A.Gibson up the middle to WAS 37 for 3 yards (F.Oluokun; T.Walker).
0,Samuel Cosmi,(:42) (Shotgun) A.Gibson up the middle to WAS 37 for 3 yards (F.Oluokun; T.Walker).
0,Andre Cisco,(:42) (Shotgun) A.Gibson up the middle to WAS 37 for 3 yards (F.Oluokun; T.Walker).
0,John Bates,(:42) (Shotgun) A.Gibson up the middle to WAS 37 for 3 yards (F.Oluokun; T.Walker).
0,Travon Walker,(:42) (Shotgun) A.Gibson up the middle to WAS 37 for 3 yards (F.Oluokun; T.Walker).
0,Jahan Dotson,(:42) (Shotgun) A.Gibson up the middle to WAS 37 for 3 yards (F.Oluokun; T.Walker).
0,Devin Lloyd,(:42) (Shotgun) A.Gibson up the middle to WAS 37 for 3 yards (F.Oluokun; T.Walker).
0,football,(:42) (Shotgun) A.Gibson up the middle to WAS 37 for 3 yards (F.Oluokun; T.Walker).
0,Logan Thomas,(15:00) J.McKissic right tackle to WAS 39 for 2 yards (F.Oluokun; D.Lloyd).
0,Charles Leno,(15:00) J.McKissic right tackle to WAS 39 for 2 yards (F.Oluokun; D.Lloyd).
0,Andrew Norwell,(15:00) J.McKissic right tackle to WAS 39 for 2 yards (F.Oluokun; D.Lloyd).
0,Carson Wentz,(15:00) J.McKissic right tackle to WAS 39 for 2 yards (F.Oluokun; D.Lloyd).
0,Adam Gotsis,(15:00) J.McKissic right tackle to WAS 39 for 2 yards (F.Oluokun; D.Lloyd).
0,J.D. McKissic,(15:00) J.McKissic right tackle to WAS 39 for 2 yards (F.Oluokun; D.Lloyd).
0,Curtis Samuel,(15:00) J.McKissic right tackle to WAS 39 for 2 yards (F.Oluokun; D.Lloyd).
0,Dawuane Smoot,(15:00) J.McKissic right tackle to WAS 39 for 2 yards (F.Oluokun; D.Lloyd).
0,Shaquill Griffin,(15:00) J.McKissic right tackle to WAS 39 for 2 yards (F.Oluokun; D.Lloyd).
0,Rayshawn Jenkins,(15:00) J.McKissic right tackle to WAS 39 for 2 yards (F.Oluokun; D.Lloyd).
0,Chase Roullier,(15:00) J.McKissic right tackle to WAS 39 for 2 yards (F.Oluokun; D.Lloyd).
0,Arden Key,(15:00) J.McKissic right tackle to WAS 39 for 2 yards (F.Oluokun; D.Lloyd).
0,Foyesade Oluokun,(15:00) J.McKissic right tackle to WAS 39 for 2 yards (F.Oluokun; D.Lloyd).
0,Darious Williams,(15:00) J.McKissic right tackle to WAS 39 for 2 yards (F.Oluokun; D.Lloyd).
0,Terry McLaurin,(15:00) J.McKissic right tackle to WAS 39 for 2 yards (F.Oluokun; D.Lloyd).
0,Davon Hamilton,(15:00) J.McKissic right tackle to WAS 39 for 2 yards (F.Oluokun; D.Lloyd).
0,Saahdiq Charles,(15:00) J.McKissic right tackle to WAS 39 for 2 yards (F.Oluokun; D.Lloyd).
0,Tyson Campbell,(15:00) J.McKissic right tackle to WAS 39 for 2 yards (F.Oluokun; D.Lloyd).
0,Samuel Cosmi,(15:00) J.McKissic right tackle to WAS 39 for 2 yards (F.Oluokun; D.Lloyd).
0,Andre Cisco,(15:00) J.McKissic right tackle to WAS 39 for 2 yards (F.Oluokun; D.Lloyd).
0,Jahan Dotson,(15:00) J.McKissic right tackle to WAS 39 for 2 yards (F.Oluokun; D.Lloyd).
0,Devin Lloyd,(15:00) J.McKissic right tackle to WAS 39 for 2 yards (F.Oluokun; D.Lloyd).
0,football,(15:00) J.McKissic right tackle to WAS 39 for 2 yards (F.Oluokun; D.Lloyd).
0,Marvin Jones,(14:19) J.Robinson right tackle to WAS 43 for 2 yards (D.Payne; C.Holcomb).
0,Chris Manhertz,(14:19) J.Robinson right tackle to WAS 43 for 2 yards (D.Payne; C.Holcomb).
0,Efe Obada,(14:19) J.Robinson right tackle to WAS 43 for 2 yards (D.Payne; C.Holcomb).
0,Brandon Scherff,(14:19) J.Robinson right tackle to WAS 43 for 2 yards (D.Payne; C.Holcomb).
0,Bobby McCain,(14:19) J.Robinson right tackle to WAS 43 for 2 yards (D.Payne; C.Holcomb).
0,William Jackson,(14:19) J.Robinson right tackle to WAS 43 for 2 yards (D.Payne; C.Holcomb).
0,Kendall Fuller,(14:19) J.Robinson right tackle to WAS 43 for 2 yards (D.Payne; C.Holcomb).
0,Jonathan Allen,(14:19) J.Robinson right tackle to WAS 43 for 2 yards (D.Payne; C.Holcomb).
0,Cam Robinson,(14:19) J.Robinson right tackle to WAS 43 for 2 yards (D.Payne; C.Holcomb).
0,Dan Arnold,(14:19) J.Robinson right tackle to WAS 43 for 2 yards (D.Payne; C.Holcomb).
0,Daron Payne,(14:19) J.Robinson right tackle to WAS 43 for 2 yards (D.Payne; C.Holcomb).
0,Christian Kirk,(14:19) J.Robinson right tackle to WAS 43 for 2 yards (D.Payne; C.Holcomb).
0,Montez Sweat,(14:19) J.Robinson right tackle to WAS 43 for 2 yards (D.Payne; C.Holcomb).
0,Jawaan Taylor,(14:19) J.Robinson right tackle to WAS 43 for 2 yards (D.Payne; C.Holcomb).
0,Cole Holcomb,(14:19) J.Robinson right tackle to WAS 43 for 2 yards (D.Payne; C.Holcomb).
0,Ben Bartch,(14:19) J.Robinson right tackle to WAS 43 for 2 yards (D.Payne; C.Holcomb).
0,James Robinson,(14:19) J.Robinson right tackle to WAS 43 for 2 yards (D.Payne; C.Holcomb).
0,Trevor Lawrence,(14:19) J.Robinson right tackle to WAS 43 for 2 yards (D.Payne; C.Holcomb).
0,Jamin Davis,(14:19) J.Robinson right tackle to WAS 43 for 2 yards (D.Payne; C.Holcomb).
0,Benjamin St-Juste,(14:19) J.Robinson right tackle to WAS 43 for 2 yards (D.Payne; C.Holcomb).
0,Darrick Forrest,(14:19) J.Robinson right tackle to WAS 43 for 2 yards (D.Payne; C.Holcomb).
0,Luke Fortner,(14:19) J.Robinson right tackle to WAS 43 for 2 yards (D.Payne; C.Holcomb).
0,football,(14:19) J.Robinson right tackle to WAS 43 for 2 yards (D.Payne; C.Holcomb).
0,Chris Manhertz,(8:14) (Shotgun) T.Lawrence pass short right to E.Engram to WAS 42 for 3 yards (P.Butler; W.Jackson).
0,Brandon Scherff,(8:14) (Shotgun) T.Lawrence pass short right to E.Engram to WAS 42 for 3 yards (P.Butler; W.Jackson).
0,Bobby McCain,(8:14) (Shotgun) T.Lawrence pass short right to E.Engram to WAS 42 for 3 yards (P.Butler; W.Jackson).
0,William Jackson,(8:14) (Shotgun) T.Lawrence pass short right to E.Engram to WAS 42 for 3 yards (P.Butler; W.Jackson).
0,Kendall Fuller,(8:14) (Shotgun) T.Lawrence pass short right to E.Engram to WAS 42 for 3 yards (P.Butler; W.Jackson).
0,Jonathan Allen,(8:14) (Shotgun) T.Lawrence pass short right to E.Engram to WAS 42 for 3 yards (P.Butler; W.Jackson).
0,Evan Engram,(8:14) (Shotgun) T.Lawrence pass short right to E.Engram to WAS 42 for 3 yards (P.Butler; W.Jackson).
0,Cam Robinson,(8:14) (Shotgun) T.Lawrence pass short right to E.Engram to WAS 42 for 3 yards (P.Butler; W.Jackson).
0,Zay Jones,(8:14) (Shotgun) T.Lawrence pass short right to E.Engram to WAS 42 for 3 yards (P.Butler; W.Jackson).
0,Dan Arnold,(8:14) (Shotgun) T.Lawrence pass short right to E.Engram to WAS 42 for 3 yards (P.Butler; W.Jackson).
0,Daron Payne,(8:14) (Shotgun) T.Lawrence pass short right to E.Engram to WAS 42 for 3 yards (P.Butler; W.Jackson).
0,Montez Sweat,(8:14) (Shotgun) T.Lawrence pass short right to E.Engram to WAS 42 for 3 yards (P.Butler; W.Jackson).
0,Jawaan Taylor,(8:14) (Shotgun) T.Lawrence pass short right to E.Engram to WAS 42 for 3 yards (P.Butler; W.Jackson).
0,Cole Holcomb,(8:14) (Shotgun) T.Lawrence pass short right to E.Engram to WAS 42 for 3 yards (P.Butler; W.Jackson).
0,Ben Bartch,(8:14) (Shotgun) T.Lawrence pass short right to E.Engram to WAS 42 for 3 yards (P.Butler; W.Jackson).
0,James Smith-Williams,(8:14) (Shotgun) T.Lawrence pass short right to E.Engram to WAS 42 for 3 yards (P.Butler; W.Jackson).
0,James Robinson,(8:14) (Shotgun) T.Lawrence pass short right to E.Engram to WAS 42 for 3 yards (P.Butler; W.Jackson).
0,Trevor Lawrence,(8:14) (Shotgun) T.Lawrence pass short right to E.Engram to WAS 42 for 3 yards (P.Butler; W.Jackson).
0,Jamin Davis,(8:14) (Shotgun) T.Lawrence pass short right to E.Engram to WAS 42 for 3 yards (P.Butler; W.Jackson).
0,Darrick Forrest,(8:14) (Shotgun) T.Lawrence pass short right to E.Engram to WAS 42 for 3 yards (P.Butler; W.Jackson).
0,Luke Fortner,(8:14) (Shotgun) T.Lawrence pass short right to E.Engram to WAS 42 for 3 yards (P.Butler; W.Jackson).
0,Percy Butler,(8:14) (Shotgun) T.Lawrence pass short right to E.Engram to WAS 42 for 3 yards (P.Butler; W.Jackson).
0,football,(8:14) (Shotgun) T.Lawrence pass short right to E.Engram to WAS 42 for 3 yards (P.Butler; W.Jackson).
0,Trai Turner,"(6:48) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 12 yards (R.Jenkins; D.Williams). PENALTY on WAS-A.Norwell, Illegal Use of Hands, 5 yards, enforced at WAS 10 - No Play."
0,Logan Thomas,"(6:48) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 12 yards (R.Jenkins; D.Williams). PENALTY on WAS-A.Norwell, Illegal Use of Hands, 5 yards, enforced at WAS 10 - No Play."
0,Charles Leno,"(6:48) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 12 yards (R.Jenkins; D.Williams). PENALTY on WAS-A.Norwell, Illegal Use of Hands, 5 yards, enforced at WAS 10 - No Play."
0,Andrew Norwell,"(6:48) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 12 yards (R.Jenkins; D.Williams). PENALTY on WAS-A.Norwell, Illegal Use of Hands, 5 yards, enforced at WAS 10 - No Play."
0,Carson Wentz,"(6:48) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 12 yards (R.Jenkins; D.Williams). PENALTY on WAS-A.Norwell, Illegal Use of Hands, 5 yards, enforced at WAS 10 - No Play."
0,Roy Robertson-Harris,"(6:48) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 12 yards (R.Jenkins; D.Williams). PENALTY on WAS-A.Norwell, Illegal Use of Hands, 5 yards, enforced at WAS 10 - No Play."
0,Curtis Samuel,"(6:48) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 12 yards (R.Jenkins; D.Williams). PENALTY on WAS-A.Norwell, Illegal Use of Hands, 5 yards, enforced at WAS 10 - No Play."
0,Shaquill Griffin,"(6:48) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 12 yards (R.Jenkins; D.Williams). PENALTY on WAS-A.Norwell, Illegal Use of Hands, 5 yards, enforced at WAS 10 - No Play."
0,Rayshawn Jenkins,"(6:48) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 12 yards (R.Jenkins; D.Williams). PENALTY on WAS-A.Norwell, Illegal Use of Hands, 5 yards, enforced at WAS 10 - No Play."
0,Chase Roullier,"(6:48) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 12 yards (R.Jenkins; D.Williams). PENALTY on WAS-A.Norwell, Illegal Use of Hands, 5 yards, enforced at WAS 10 - No Play."
0,Folorunso Fatukasi,"(6:48) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 12 yards (R.Jenkins; D.Williams). PENALTY on WAS-A.Norwell, Illegal Use of Hands, 5 yards, enforced at WAS 10 - No Play."
0,Foyesade Oluokun,"(6:48) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 12 yards (R.Jenkins; D.Williams). PENALTY on WAS-A.Norwell, Illegal Use of Hands, 5 yards, enforced at WAS 10 - No Play."
0,Darious Williams,"(6:48) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 12 yards (R.Jenkins; D.Williams). PENALTY on WAS-A.Norwell, Illegal Use of Hands, 5 yards, enforced at WAS 10 - No Play."
0,Josh Allen,"(6:48) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 12 yards (R.Jenkins; D.Williams). PENALTY on WAS-A.Norwell, Illegal Use of Hands, 5 yards, enforced at WAS 10 - No Play."
0,Terry McLaurin,"(6:48) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 12 yards (R.Jenkins; D.Williams). PENALTY on WAS-A.Norwell, Illegal Use of Hands, 5 yards, enforced at WAS 10 - No Play."
0,Antonio Gibson,"(6:48) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 12 yards (R.Jenkins; D.Williams). PENALTY on WAS-A.Norwell, Illegal Use of Hands, 5 yards, enforced at WAS 10 - No Play."
0,Tyson Campbell,"(6:48) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 12 yards (R.Jenkins; D.Williams). PENALTY on WAS-A.Norwell, Illegal Use of Hands, 5 yards, enforced at WAS 10 - No Play."
0,Samuel Cosmi,"(6:48) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 12 yards (R.Jenkins; D.Williams). PENALTY on WAS-A.Norwell, Illegal Use of Hands, 5 yards, enforced at WAS 10 - No Play."
0,Andre Cisco,"(6:48) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 12 yards (R.Jenkins; D.Williams). PENALTY on WAS-A.Norwell, Illegal Use of Hands, 5 yards, enforced at WAS 10 - No Play."
0,Travon Walker,"(6:48) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 12 yards (R.Jenkins; D.Williams). PENALTY on WAS-A.Norwell, Illegal Use of Hands, 5 yards, enforced at WAS 10 - No Play."
0,Jahan Dotson,"(6:48) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 12 yards (R.Jenkins; D.Williams). PENALTY on WAS-A.Norwell, Illegal Use of Hands, 5 yards, enforced at WAS 10 - No Play."
0,Devin Lloyd,"(6:48) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 12 yards (R.Jenkins; D.Williams). PENALTY on WAS-A.Norwell, Illegal Use of Hands, 5 yards, enforced at WAS 10 - No Play."
0,football,"(6:48) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 12 yards (R.Jenkins; D.Williams). PENALTY on WAS-A.Norwell, Illegal Use of Hands, 5 yards, enforced at WAS 10 - No Play."
0,Trai Turner,(5:51) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 7 yards (R.Jenkins; S.Griffin).
0,Logan Thomas,(5:51) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 7 yards (R.Jenkins; S.Griffin).
0,Charles Leno,(5:51) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 7 yards (R.Jenkins; S.Griffin).
0,Andrew Norwell,(5:51) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 7 yards (R.Jenkins; S.Griffin).
0,Carson Wentz,(5:51) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 7 yards (R.Jenkins; S.Griffin).
0,Adam Gotsis,(5:51) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 7 yards (R.Jenkins; S.Griffin).
0,Curtis Samuel,(5:51) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 7 yards (R.Jenkins; S.Griffin).
0,Shaquill Griffin,(5:51) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 7 yards (R.Jenkins; S.Griffin).
0,Rayshawn Jenkins,(5:51) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 7 yards (R.Jenkins; S.Griffin).
0,Chase Roullier,(5:51) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 7 yards (R.Jenkins; S.Griffin).
0,Foyesade Oluokun,(5:51) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 7 yards (R.Jenkins; S.Griffin).
0,Darious Williams,(5:51) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 7 yards (R.Jenkins; S.Griffin).
0,Josh Allen,(5:51) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 7 yards (R.Jenkins; S.Griffin).
0,Terry McLaurin,(5:51) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 7 yards (R.Jenkins; S.Griffin).
0,Antonio Gibson,(5:51) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 7 yards (R.Jenkins; S.Griffin).
0,Davon Hamilton,(5:51) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 7 yards (R.Jenkins; S.Griffin).
0,Tyson Campbell,(5:51) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 7 yards (R.Jenkins; S.Griffin).
0,Samuel Cosmi,(5:51) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 7 yards (R.Jenkins; S.Griffin).
0,Andre Cisco,(5:51) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 7 yards (R.Jenkins; S.Griffin).
0,Travon Walker,(5:51) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 7 yards (R.Jenkins; S.Griffin).
0,Jahan Dotson,(5:51) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 7 yards (R.Jenkins; S.Griffin).
0,Chad Muma,(5:51) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 7 yards (R.Jenkins; S.Griffin).
0,football,(5:51) (Shotgun) C.Wentz pass short middle to C.Samuel to WAS 22 for 7 yards (R.Jenkins; S.Griffin).
0,Trai Turner,(1:06) C.Lucas reported in as eligible.  A.Gibson right tackle to WAS 33 for 2 yards (D.Hamilton; R.Robertson-Harris).
0,Logan Thomas,(1:06) C.Lucas reported in as eligible.  A.Gibson right tackle to WAS 33 for 2 yards (D.Hamilton; R.Robertson-Harris).
0,Charles Leno,(1:06) C.Lucas reported in as eligible.  A.Gibson right tackle to WAS 33 for 2 yards (D.Hamilton; R.Robertson-Harris).
0,Cornelius Lucas,(1:06) C.Lucas reported in as eligible.  A.Gibson right tackle to WAS 33 for 2 yards (D.Hamilton; R.Robertson-Harris).
0,Andrew Norwell,(1:06) C.Lucas reported in as eligible.  A.Gibson right tackle to WAS 33 for 2 yards (D.Hamilton; R.Robertson-Harris).
0,Carson Wentz,(1:06) C.Lucas reported in as eligible.  A.Gibson right tackle to WAS 33 for 2 yards (D.Hamilton; R.Robertson-Harris).
0,Roy Robertson-Harris,(1:06) C.Lucas reported in as eligible.  A.Gibson right tackle to WAS 33 for 2 yards (D.Hamilton; R.Robertson-Harris).
0,Shaquill Griffin,(1:06) C.Lucas reported in as eligible.  A.Gibson right tackle to WAS 33 for 2 yards (D.Hamilton; R.Robertson-Harris).
0,Rayshawn Jenkins,(1:06) C.Lucas reported in as eligible.  A.Gibson right tackle to WAS 33 for 2 yards (D.Hamilton; R.Robertson-Harris).
0,Chase Roullier,(1:06) C.Lucas reported in as eligible.  A.Gibson right tackle to WAS 33 for 2 yards (D.Hamilton; R.Robertson-Harris).
0,Folorunso Fatukasi,(1:06) C.Lucas reported in as eligible.  A.Gibson right tackle to WAS 33 for 2 yards (D.Hamilton; R.Robertson-Harris).
0,Foyesade Oluokun,(1:06) C.Lucas reported in as eligible.  A.Gibson right tackle to WAS 33 for 2 yards (D.Hamilton; R.Robertson-Harris).
0,Cam Sims,(1:06) C.Lucas reported in as eligible.  A.Gibson right tackle to WAS 33 for 2 yards (D.Hamilton; R.Robertson-Harris).
0,Josh Allen,(1:06) C.Lucas reported in as eligible.  A.Gibson right tackle to WAS 33 for 2 yards (D.Hamilton; R.Robertson-Harris).
0,Antonio Gibson,(1:06) C.Lucas reported in as eligible.  A.Gibson right tackle to WAS 33 for 2 yards (D.Hamilton; R.Robertson-Harris).
0,Davon Hamilton,(1:06) C.Lucas reported in as eligible.  A.Gibson right tackle to WAS 33 for 2 yards (D.Hamilton; R.Robertson-Harris).
0,Tyson Campbell,(1:06) C.Lucas reported in as eligible.  A.Gibson right tackle to WAS 33 for 2 yards (D.Hamilton; R.Robertson-Harris).
0,Samuel Cosmi,(1:06) C.Lucas reported in as eligible.  A.Gibson right tackle to WAS 33 for 2 yards (D.Hamilton; R.Robertson-Harris).
0,Andre Cisco,(1:06) C.Lucas reported in as eligible.  A.Gibson right tackle to WAS 33 for 2 yards (D.Hamilton; R.Robertson-Harris).
0,John Bates,(1:06) C.Lucas reported in as eligible.  A.Gibson right tackle to WAS 33 for 2 yards (D.Hamilton; R.Robertson-Harris).
0,Travon Walker,(1:06) C.Lucas reported in as eligible.  A.Gibson right tackle to WAS 33 for 2 yards (D.Hamilton; R.Robertson-Harris).
0,Devin Lloyd,(1:06) C.Lucas reported in as eligible.  A.Gibson right tackle to WAS 33 for 2 yards (D.Hamilton; R.Robertson-Harris).
0,football,(1:06) C.Lucas reported in as eligible.  A.Gibson right tackle to WAS 33 for 2 yards (D.Hamilton; R.Robertson-Harris).
0,Travis Kelce,(15:00) (Shotgun) C.Edwards-Helaire up the middle to KC 34 for 9 yards (B.Murphy; B.Baker).
0,Markus Golden,(15:00) (Shotgun) C.Edwards-Helaire up the middle to KC 34 for 9 yards (B.Murphy; B.Baker).
0,Joe Thuney,(15:00) (Shotgun) C.Edwards-Helaire up the middle to KC 34 for 9 yards (B.Murphy; B.Baker).
0,Nick Vigil,(15:00) (Shotgun) C.Edwards-Helaire up the middle to KC 34 for 9 yards (B.Murphy; B.Baker).
0,Patrick Mahomes,(15:00) (Shotgun) C.Edwards-Helaire up the middle to KC 34 for 9 yards (B.Murphy; B.Baker).
0,Budda Baker,(15:00) (Shotgun) C.Edwards-Helaire up the middle to KC 34 for 9 yards (B.Murphy; B.Baker).
0,JuJu Smith-Schuster,(15:00) (Shotgun) C.Edwards-Helaire up the middle to KC 34 for 9 yards (B.Murphy; B.Baker).
0,Andrew Wylie,(15:00) (Shotgun) C.Edwards-Helaire up the middle to KC 34 for 9 yards (B.Murphy; B.Baker).
0,Orlando Brown,(15:00) (Shotgun) C.Edwards-Helaire up the middle to KC 34 for 9 yards (B.Murphy; B.Baker).
0,Marquez Valdes-Scantling,(15:00) (Shotgun) C.Edwards-Helaire up the middle to KC 34 for 9 yards (B.Murphy; B.Baker).
0,Byron Murphy,(15:00) (Shotgun) C.Edwards-Helaire up the middle to KC 34 for 9 yards (B.Murphy; B.Baker).
0,Mecole Hardman,(15:00) (Shotgun) C.Edwards-Helaire up the middle to KC 34 for 9 yards (B.Murphy; B.Baker).
0,Zach Allen,(15:00) (Shotgun) C.Edwards-Helaire up the middle to KC 34 for 9 yards (B.Murphy; B.Baker).
0,Michael Dogbe,(15:00) (Shotgun) C.Edwards-Helaire up the middle to KC 34 for 9 yards (B.Murphy; B.Baker).
0,Jalen Thompson,(15:00) (Shotgun) C.Edwards-Helaire up the middle to KC 34 for 9 yards (B.Murphy; B.Baker).
0,Isaiah Simmons,(15:00) (Shotgun) C.Edwards-Helaire up the middle to KC 34 for 9 yards (B.Murphy; B.Baker).
0,Clyde Edwards-Helaire,(15:00) (Shotgun) C.Edwards-Helaire up the middle to KC 34 for 9 yards (B.Murphy; B.Baker).
0,Rashard Lawrence,(15:00) (Shotgun) C.Edwards-Helaire up the middle to KC 34 for 9 yards (B.Murphy; B.Baker).
0,Zaven Collins,(15:00) (Shotgun) C.Edwards-Helaire up the middle to KC 34 for 9 yards (B.Murphy; B.Baker).
0,Creed Humphrey,(15:00) (Shotgun) C.Edwards-Helaire up the middle to KC 34 for 9 yards (B.Murphy; B.Baker).
0,Marco Wilson,(15:00) (Shotgun) C.Edwards-Helaire up the middle to KC 34 for 9 yards (B.Murphy; B.Baker).
0,Trey Smith,(15:00) (Shotgun) C.Edwards-Helaire up the middle to KC 34 for 9 yards (B.Murphy; B.Baker).
0,football,(15:00) (Shotgun) C.Edwards-Helaire up the middle to KC 34 for 9 yards (B.Murphy; B.Baker).
0,Travis Kelce,(13:52) C.Edwards-Helaire up the middle to KC 42 for 7 yards (B.Baker; M.Dogbe).
0,Markus Golden,(13:52) C.Edwards-Helaire up the middle to KC 42 for 7 yards (B.Baker; M.Dogbe).
0,Joe Thuney,(13:52) C.Edwards-Helaire up the middle to KC 42 for 7 yards (B.Baker; M.Dogbe).
0,Nick Vigil,(13:52) C.Edwards-Helaire up the middle to KC 42 for 7 yards (B.Baker; M.Dogbe).
0,Patrick Mahomes,(13:52) C.Edwards-Helaire up the middle to KC 42 for 7 yards (B.Baker; M.Dogbe).
0,Budda Baker,(13:52) C.Edwards-Helaire up the middle to KC 42 for 7 yards (B.Baker; M.Dogbe).
0,Andrew Wylie,(13:52) C.Edwards-Helaire up the middle to KC 42 for 7 yards (B.Baker; M.Dogbe).
0,Orlando Brown,(13:52) C.Edwards-Helaire up the middle to KC 42 for 7 yards (B.Baker; M.Dogbe).
0,Byron Murphy,(13:52) C.Edwards-Helaire up the middle to KC 42 for 7 yards (B.Baker; M.Dogbe).
0,Mecole Hardman,(13:52) C.Edwards-Helaire up the middle to KC 42 for 7 yards (B.Baker; M.Dogbe).
0,Zach Allen,(13:52) C.Edwards-Helaire up the middle to KC 42 for 7 yards (B.Baker; M.Dogbe).
0,Michael Dogbe,(13:52) C.Edwards-Helaire up the middle to KC 42 for 7 yards (B.Baker; M.Dogbe).
0,Joe Fortson,(13:52) C.Edwards-Helaire up the middle to KC 42 for 7 yards (B.Baker; M.Dogbe).
0,Jalen Thompson,(13:52) C.Edwards-Helaire up the middle to KC 42 for 7 yards (B.Baker; M.Dogbe).
0,Isaiah Simmons,(13:52) C.Edwards-Helaire up the middle to KC 42 for 7 yards (B.Baker; M.Dogbe).
0,Clyde Edwards-Helaire,(13:52) C.Edwards-Helaire up the middle to KC 42 for 7 yards (B.Baker; M.Dogbe).
0,Leki Fotu,(13:52) C.Edwards-Helaire up the middle to KC 42 for 7 yards (B.Baker; M.Dogbe).
0,Zaven Collins,(13:52) C.Edwards-Helaire up the middle to KC 42 for 7 yards (B.Baker; M.Dogbe).
0,Creed Humphrey,(13:52) C.Edwards-Helaire up the middle to KC 42 for 7 yards (B.Baker; M.Dogbe).
0,Marco Wilson,(13:52) C.Edwards-Helaire up the middle to KC 42 for 7 yards (B.Baker; M.Dogbe).
0,Noah Gray,(13:52) C.Edwards-Helaire up the middle to KC 42 for 7 yards (B.Baker; M.Dogbe).
0,Trey Smith,(13:52) C.Edwards-Helaire up the middle to KC 42 for 7 yards (B.Baker; M.Dogbe).
0,football,(13:52) C.Edwards-Helaire up the middle to KC 42 for 7 yards (B.Baker; M.Dogbe).
0,Travis Kelce,(7:43) C.Edwards-Helaire right tackle to KC 17 for 3 yards (Z.Allen; B.Baker).
0,Devon Kennard,(7:43) C.Edwards-Helaire right tackle to KC 17 for 3 yards (Z.Allen; B.Baker).
